D:\Code\3sem\proga\dataset_random\8975.jpg,dataset_random\8975.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6147.jpg,dataset_random\6147.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2167.jpg,dataset_random\2167.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3484.jpg,dataset_random\3484.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2718.jpg,dataset_random\2718.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5816.jpg,dataset_random\5816.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7338.jpg,dataset_random\7338.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4435.jpg,dataset_random\4435.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2786.jpg,dataset_random\2786.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9753.jpg,dataset_random\9753.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\340.jpg,dataset_random\340.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6915.jpg,dataset_random\6915.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3060.jpg,dataset_random\3060.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1488.jpg,dataset_random\1488.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2017.jpg,dataset_random\2017.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8242.jpg,dataset_random\8242.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9940.jpg,dataset_random\9940.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1582.jpg,dataset_random\1582.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2655.jpg,dataset_random\2655.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\198.jpg,dataset_random\198.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3433.jpg,dataset_random\3433.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9648.jpg,dataset_random\9648.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6683.jpg,dataset_random\6683.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5223.jpg,dataset_random\5223.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7284.jpg,dataset_random\7284.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3578.jpg,dataset_random\3578.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5274.jpg,dataset_random\5274.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2530.jpg,dataset_random\2530.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6411.jpg,dataset_random\6411.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\378.jpg,dataset_random\378.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6708.jpg,dataset_random\6708.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6558.jpg,dataset_random\6558.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5714.jpg,dataset_random\5714.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8911.jpg,dataset_random\8911.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6286.jpg,dataset_random\6286.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8454.jpg,dataset_random\8454.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\538.jpg,dataset_random\538.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8278.jpg,dataset_random\8278.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7306.jpg,dataset_random\7306.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8882.jpg,dataset_random\8882.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5968.jpg,dataset_random\5968.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3550.jpg,dataset_random\3550.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1019.jpg,dataset_random\1019.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4723.jpg,dataset_random\4723.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3497.jpg,dataset_random\3497.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8959.jpg,dataset_random\8959.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3813.jpg,dataset_random\3813.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\393.jpg,dataset_random\393.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4106.jpg,dataset_random\4106.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1656.jpg,dataset_random\1656.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2392.jpg,dataset_random\2392.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4134.jpg,dataset_random\4134.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9549.jpg,dataset_random\9549.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\262.jpg,dataset_random\262.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2832.jpg,dataset_random\2832.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5661.jpg,dataset_random\5661.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7494.jpg,dataset_random\7494.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5182.jpg,dataset_random\5182.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8621.jpg,dataset_random\8621.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7893.jpg,dataset_random\7893.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7322.jpg,dataset_random\7322.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7993.jpg,dataset_random\7993.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5965.jpg,dataset_random\5965.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7793.jpg,dataset_random\7793.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6281.jpg,dataset_random\6281.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2271.jpg,dataset_random\2271.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\561.jpg,dataset_random\561.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9809.jpg,dataset_random\9809.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8565.jpg,dataset_random\8565.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7129.jpg,dataset_random\7129.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1468.jpg,dataset_random\1468.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1101.jpg,dataset_random\1101.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8073.jpg,dataset_random\8073.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6076.jpg,dataset_random\6076.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2970.jpg,dataset_random\2970.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4694.jpg,dataset_random\4694.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3358.jpg,dataset_random\3358.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1967.jpg,dataset_random\1967.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9746.jpg,dataset_random\9746.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5283.jpg,dataset_random\5283.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2507.jpg,dataset_random\2507.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9339.jpg,dataset_random\9339.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5484.jpg,dataset_random\5484.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7740.jpg,dataset_random\7740.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5413.jpg,dataset_random\5413.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4133.jpg,dataset_random\4133.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2321.jpg,dataset_random\2321.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3937.jpg,dataset_random\3937.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5976.jpg,dataset_random\5976.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5166.jpg,dataset_random\5166.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8245.jpg,dataset_random\8245.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7534.jpg,dataset_random\7534.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8090.jpg,dataset_random\8090.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7587.jpg,dataset_random\7587.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5871.jpg,dataset_random\5871.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\391.jpg,dataset_random\391.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8237.jpg,dataset_random\8237.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4859.jpg,dataset_random\4859.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3791.jpg,dataset_random\3791.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6153.jpg,dataset_random\6153.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\241.jpg,dataset_random\241.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7640.jpg,dataset_random\7640.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1241.jpg,dataset_random\1241.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2399.jpg,dataset_random\2399.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7143.jpg,dataset_random\7143.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8435.jpg,dataset_random\8435.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9137.jpg,dataset_random\9137.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9822.jpg,dataset_random\9822.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5957.jpg,dataset_random\5957.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5412.jpg,dataset_random\5412.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1675.jpg,dataset_random\1675.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1794.jpg,dataset_random\1794.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5266.jpg,dataset_random\5266.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9778.jpg,dataset_random\9778.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\108.jpg,dataset_random\108.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3755.jpg,dataset_random\3755.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2258.jpg,dataset_random\2258.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1695.jpg,dataset_random\1695.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9423.jpg,dataset_random\9423.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9781.jpg,dataset_random\9781.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9551.jpg,dataset_random\9551.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4651.jpg,dataset_random\4651.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7372.jpg,dataset_random\7372.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6687.jpg,dataset_random\6687.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4940.jpg,dataset_random\4940.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1938.jpg,dataset_random\1938.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9923.jpg,dataset_random\9923.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4140.jpg,dataset_random\4140.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1448.jpg,dataset_random\1448.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9133.jpg,dataset_random\9133.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3834.jpg,dataset_random\3834.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9390.jpg,dataset_random\9390.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6365.jpg,dataset_random\6365.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8246.jpg,dataset_random\8246.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9126.jpg,dataset_random\9126.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3267.jpg,dataset_random\3267.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7632.jpg,dataset_random\7632.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\659.jpg,dataset_random\659.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5045.jpg,dataset_random\5045.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3508.jpg,dataset_random\3508.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7759.jpg,dataset_random\7759.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3522.jpg,dataset_random\3522.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2272.jpg,dataset_random\2272.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5137.jpg,dataset_random\5137.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1132.jpg,dataset_random\1132.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7846.jpg,dataset_random\7846.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7270.jpg,dataset_random\7270.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8479.jpg,dataset_random\8479.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8584.jpg,dataset_random\8584.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\51.jpg,dataset_random\51.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7315.jpg,dataset_random\7315.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1781.jpg,dataset_random\1781.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4222.jpg,dataset_random\4222.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2349.jpg,dataset_random\2349.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2162.jpg,dataset_random\2162.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5895.jpg,dataset_random\5895.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3088.jpg,dataset_random\3088.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3539.jpg,dataset_random\3539.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9498.jpg,dataset_random\9498.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4033.jpg,dataset_random\4033.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2702.jpg,dataset_random\2702.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9590.jpg,dataset_random\9590.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1094.jpg,dataset_random\1094.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\235.jpg,dataset_random\235.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2910.jpg,dataset_random\2910.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2945.jpg,dataset_random\2945.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7224.jpg,dataset_random\7224.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4562.jpg,dataset_random\4562.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4085.jpg,dataset_random\4085.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6402.jpg,dataset_random\6402.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\76.jpg,dataset_random\76.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\8833.jpg,dataset_random\8833.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4155.jpg,dataset_random\4155.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\1883.jpg,dataset_random\1883.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7672.jpg,dataset_random\7672.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5807.jpg,dataset_random\5807.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3187.jpg,dataset_random\3187.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\5986.jpg,dataset_random\5986.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\3517.jpg,dataset_random\3517.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\7269.jpg,dataset_random\7269.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\2693.jpg,dataset_random\2693.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\6197.jpg,dataset_random\6197.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\106.jpg,dataset_random\106.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\9982.jpg,dataset_random\9982.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4913.jpg,dataset_random\4913.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4886.jpg,dataset_random\4886.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4462.jpg,dataset_random\4462.jpg,brown_bear
D:\Code\3sem\proga\dataset_random\4156.jpg,dataset_random\4156.jpg,brown_bear
